"bbl","address","zipcode","unitsres","numfloors","latitude","longitude"
"4028330055","59-29 70 STREET","11378",2,2,40.7239029,-73.8901044
"4029240025","69-40 61 DRIVE","11379",1,2,40.7186151,-73.8886377
"4029530001","69-01 JUNIPER VALLEY ROAD","11379",2,3,40.716048,-73.8878881
"4036020010","65-20 METROPOLITAN AVENUE","11379",1,2,40.7122592,-73.8955596
"4036020013","65-22 METROPOLITAN AVENUE","11379",2,2,40.7122563,-73.8954153
"4025030077","70-07 GRAND AVENUE","11378",2,2,40.727729,-73.8929087
"4025030078","70-05 GRAND AVENUE","11378",2,2,40.7276989,-73.8929665
"4025030079","70-03 GRAND AVENUE","11378",2,2,40.7276687,-73.8930279
"4025030080","70-01 GRAND AVENUE","11378",2,2,40.7276386,-73.8930857
"4025050078","71-19 GRAND AVENUE","11378",1,2,40.7283208,-73.8917749
"4025050079","71-15 GRAND AVENUE","11378",1,2,40.7282688,-73.891894
"4025050082","71-11 GRAND AVENUE","11378",1,2,40.728214,-73.8920132
"4025050083","71-09 GRAND AVENUE","11378",2,2,40.7281564,-73.8920782
"4025050084","71-05 GRAND AVENUE","11378",2,2,40.7281044,-73.8921937
"4025050086","71-01 GRAND AVENUE","11378",4,3,40.7280496,-73.8923129
"4027900032","66-76 69 STREET","11379",2,3,40.712561,-73.8867432
"4027900034","66-78 69 STREET","11379",2,3,40.7124128,-73.8866966
"4027900036","66-80 69 STREET","11379",2,3,40.7123386,-73.8866246
"4030660062","66-74 78 STREET","11379",2,2,40.7134717,-73.8755666
"4030680021","66-82 79 STREET","11379",3,3.5,40.7135035,-73.8745025
"4030680022","78-25 METROPOLITAN AVENUE","11379",2,2,40.7133663,-73.8745027
"4030680023","78-21 METROPOLITAN AVENUE","11379",2,2.5,40.7134131,-73.8746361
"4030680025","78-17 METROPOLITAN AVENUE","11379",2,2,40.7134022,-73.8747479
"4030680026","78-15 METROPOLITAN AVENUE","11379",2,1,40.7133914,-73.8748381
"4030690065","79-11 METROPOLITAN AVENUE","11379",2,2,40.7134533,-73.8737667
"4029530004","62-65 69 STREET","11379",1,1,40.7161962,-73.8878626
"4029530042","69-07 JUNIPER BOULEVARD S","11379",2,3,40.7161466,-73.8876751
"4029530044","69-05 JUNIPER BOULEVARD S","11379",2,3,40.7161137,-73.8877437
"4029530046","69-03 JUNIPER BOULEVARD S","11379",2,3,40.7160809,-73.8878159
"4030490005","69-14 66 ROAD","11379",2,3,40.7138782,-73.8864596
"4030500036","66-76 70 STREET","11379",1,2,40.7125514,-73.8853509
"4030500042","69-27 METROPOLITAN AVENUE","11379",2,2,40.7123675,-73.885326
"4030500045","69-19 METROPOLITAN AVENUE","11379",5,1,40.7125682,-73.8856322
"4030500059","66-67 69 STREET","11379",1,2,40.7127445,-73.8862812
"4036100001","64-21 FRESH POND ROAD","11385",2,3,40.7098549,-73.8986906
"4036100003","64-17 FRESH POND ROAD","11385",2,3,40.7099565,-73.8987481
"4036100004","64-15 FRESH POND ROAD","11385",2,3,40.7100059,-73.8987769
"4036100005","64-13 FRESH POND ROAD","11385",2,3,40.7100553,-73.8988057
"4036100011","61-64 GROVE STREET","11385",2,2,40.7102611,-73.8987152
"4036110001","65-19 FRESH POND ROAD","11385",2,3,40.7092094,-73.8982479
"4036110002","65-17 FRESH POND ROAD","11385",2,3,40.7092644,-73.8982803
"4036110003","65-15 FRESH POND ROAD","11385",2,3,40.7093138,-73.8983091
"4036110004","65-13 FRESH POND ROAD","11385",2,3,40.709366,-73.8983378
"4030650020","74-20 66 DRIVE","11379",2,2,40.7133506,-73.8777781
"4030650023","74-11 METROPOLITAN AVENUE","11379",2,2,40.713109,-73.8777064
"4036110006","65-09 FRESH POND ROAD","11385",2,3,40.7094566,-73.8984279
"4036110007","65-07 FRESH POND ROAD","11385",2,3,40.7095088,-73.8984567
"4036110008","65-05 FRESH POND ROAD","11385",2,3,40.7095582,-73.8984854
"4036110009","65-03 FRESH POND ROAD","11385",2,3,40.7096104,-73.8985142
"4036110010","65-01 FRESH POND ROAD","11385",4,3,40.7096626,-73.898543
"4036120001","66-19 FRESH POND ROAD","11385",2,3,40.7085777,-73.8977728
"4036120003","66-17 FRESH POND ROAD","11385",2,3,40.7086326,-73.8978015
"4036120004","66-15 FRESH POND ROAD","11385",2,3,40.7086821,-73.8978303
"4036120007","66-09 FRESH POND ROAD","11385",2,3,40.7088195,-73.8979852
"4036120008","66-07 FRESH POND ROAD","11385",2,3,40.7088689,-73.898014
"4036120009","66-05 FRESH POND ROAD","11385",3,3,40.7089211,-73.8980428
"4036120010","66-03 FRESH POND ROAD","11385",2,3,40.7089705,-73.8980715
"4036120011","66-01 FRESH POND ROAD","11385",5,3,40.7090227,-73.8981003
"4038250039","78-67 75 STREET","11385",4,2,40.7026905,-73.8732605
"4038250041","78-65 75 STREET","11385",4,2,40.7027729,-73.8733145
"4038250043","78-61 75 STREET","11385",4,2,40.7028553,-73.8733468
"4038250045","78-57 75 STREET","11385",2,2,40.7029377,-73.8733791
"4038260033","78-56 78 STREET","11385",3,2,40.7030461,-73.8720913
"4038260034","76-17 MYRTLE AVENUE","11385",3,2,40.7029004,-73.871886
"4038260035","76-15 MYRTLE AVENUE","11385",2,2,40.7028867,-73.871969
"4038260036","76-11 MYRTLE AVENUE","11385",3,2,40.7028567,-73.8721385
"4030660021","75-17 METROPOLITAN AVENUE","11379",2,2,40.7132672,-73.8768295
"4036130006","66-29 FRESH POND ROAD","11385",2,3,40.7081795,-73.8975389
"4036130007","66-27 FRESH POND ROAD","11385",2,3,40.708229,-73.8975677
"4036130008","66-25 FRESH POND ROAD","11385",2,3,40.7082784,-73.8975965
"4036130009","66-23 FRESH POND ROAD","11385",2,3,40.7083306,-73.8976253
"4036130010","66-21 FRESH POND ROAD","11385",3,3,40.7083827,-73.897654
"4036200001","67-21 FRESH POND ROAD","11385",4,3,40.7054581,-73.8960643
"4036200002","67-15 FRESH POND ROAD","11385",4,3,40.7055597,-73.8961111
"4036240025","67-20 65 PLACE","11385",1,2,40.706698,-73.8922464
"4038240028","78-56 75 STREET","11385",2,2,40.7028889,-73.8739598
"4038240040","74-19 MYRTLE AVENUE","11385",2,2,40.7027295,-73.8737437
"4038240041","74-17 MYRTLE AVENUE","11385",2,2,40.7027488,-73.873823
"4036020014","65-24 METROPOLITAN AVENUE","11379",2,2,40.7122535,-73.8953431
"4036020015","65-26 METROPOLITAN AVENUE","11379",1,2,40.7122507,-73.8952674
"4036030024","65-34 METROPOLITAN AVENUE","11379",2,3,40.7122393,-73.8948237
"4036030025","65-36 METROPOLITAN AVENUE","11379",2,3,40.7122365,-73.8947408
"4036030026","65-40 METROPOLITAN AVENUE","11379",2,3,40.7122336,-73.8946109
"4036030027","65-42 METROPOLITAN AVENUE","11379",2,3,40.7122308,-73.894546
"4036030031","65-50 METROPOLITAN AVENUE","11379",2,2,40.7122196,-73.8942214
"4036030125","65-38 METROPOLITAN AVENUE","11379",2,3,40.7122337,-73.8946759
"4038280091","79-01 MYRTLE AVENUE","11385",2,1,40.7029649,-73.870674
"4036020008","65-12 METROPOLITAN AVENUE","11379",2,2,40.7122676,-73.8957724
"4036020009","65-14 METROPOLITAN AVENUE","11379",1,2,40.7122648,-73.8956966
"4038240043","74-15 MYRTLE AVENUE","11385",1,2,40.7027214,-73.8738988
"4038240044","74-13 MYRTLE AVENUE","11385",2,2,40.7027078,-73.8739674
"4038240045","74-11 MYRTLE AVENUE","11385",2,2,40.7026969,-73.8740395
"4038240046","74-09 MYRTLE AVENUE","11385",2,2,40.7027107,-73.8741188
"4038240047","74-07 MYRTLE AVENUE","11385",2,2,40.7026998,-73.874191
"4038240048","74-05 MYRTLE AVENUE","11385",2,2,40.7026889,-73.8742559
"4038240049","74-03 MYRTLE AVENUE","11385",2,2,40.702678,-73.8743173
"4038240050","74-01 MYRTLE AVENUE","11385",2,2,40.7026726,-73.8743966
"4038250033","78-58 76 STREET","11385",2,2,40.7029483,-73.8730076
"4038250034","75-21 MYRTLE AVENUE","11385",2,2,40.7028135,-73.8727986
"4038250035","75-19 MYRTLE AVENUE","11385",1,2,40.7028026,-73.8728708
"4038250036","75-17 MYRTLE AVENUE","11385",2,2,40.7027917,-73.8729429
"4038250037","75-15 MYRTLE AVENUE","11385",2,2,40.7027781,-73.8730187
"4038250038","75-11 MYRTLE AVENUE","11385",2,2,40.7027672,-73.8730872
"4036110005","65-11 FRESH POND ROAD","11385",2,3,40.7094154,-73.8983666
"4038260135","76-13 MYRTLE AVENUE","11385",2,2,40.7028731,-73.8720519
"4038270041","78-19 MYRTLE AVENUE","11385",2,2,40.7029762,-73.8709734
"4038270047","78-07 MYRTLE AVENUE","11385",2,2,40.7029382,-73.8713846
"4038270048","78-05 MYRTLE AVENUE","11385",2,2,40.7029273,-73.8714531
"4038270049","78-03 MYRTLE AVENUE","11385",2,3,40.7029164,-73.8715217
"4038270050","78-01 MYRTLE AVENUE","11385",2,2,40.7029055,-73.8715902
"4038270051","78-57 78 STREET","11385",2,2,40.7030921,-73.871561
"4038280083","79-19 MYRTLE AVENUE","11385",4,3,40.7030383,-73.8700608
"4038280085","79-15 MYRTLE AVENUE","11385",2,3,40.703011,-73.8702195
"4038280089","79-05 MYRTLE AVENUE","11385",1,2,40.7029921,-73.8705153
"4038260038","76-07 MYRTLE AVENUE","11385",2,2,40.7028596,-73.8722503
"4038260040","76-05 MYRTLE AVENUE","11385",2,2,40.7028432,-73.8723405
"4038260041","76-03 MYRTLE AVENUE","11385",2,2,40.7028323,-73.8724127
"4038260042","76-01 MYRTLE AVENUE","11385",1,2,40.7028187,-73.8724921
"4038260044","78-59 76 STREET","11385",2,2,40.702986,-73.8724304
"4024970028","53-28 70 STREET","11378",2,2,40.7303568,-73.8940988
"4027900119","66-54 69 STREET","11379",2,2,40.7132174,-73.8870776
"4036130017","61-24 PALMETTO STREET","11385",2,2,40.7084452,-73.896947
"4029220027","69-36 ELIOT AVENUE","11379",2,2,40.7197965,-73.8898803
"4030410042","65-36 79 PLACE","11379",1,2,40.7165711,-73.8735011
"4036180014","64-16 WOODBINE STREET","11385",2,2,40.7082155,-73.8948698
"4030560085","72-25 66 DRIVE","11379",1,2,40.7137414,-73.8813593
"4030600004","66-61 75 STREET","11379",1,2,40.7141275,-73.8778813
"4030600054","66-50 GRAY STREET","11379",1,2,40.7142232,-73.8775348
"4038240083","78-05 74 STREET","11385",1,2,40.7042431,-73.8749022
"4038250023","78-36 76 STREET","11385",2,2,40.7035222,-73.8732409
"4036010024","64-14 65 STREET","11379",2,2,40.7120704,-73.8961947
"4036020105","64-19 65 STREET","11379",3,3,40.7119299,-73.8956503
"4028310045","59-55 69 PLACE","11378",1,1,40.7225535,-73.8912214
"4028370014","60-30 69 PLACE","11378",3,2,40.7213044,-73.8909276
"4029310108","61-04 75 PLACE","11379",1,2,40.7224753,-73.8841433
"4029540074","62-11 69 PLACE","11379",2,2,40.717991,-73.8875637
"4038230061","78-22 74 STREET","11385",2,2,40.7037083,-73.8752783
"4038240075","78-19 74 STREET","11385",2,2,40.7038779,-73.8747514
"4027790009","59-06 69 STREET","11378",1,1,40.7229022,-73.8942621
"4027840034","68-23 61 ROAD","11379",2,2,40.718733,-73.8913648
"4027860070","68-24 61 ROAD","11379",1,2,40.7183676,-73.8910695
"4027990241","57-68 MAZEAU STREET","11378",1,2,40.7265192,-73.8906413
"4030560075","72-41 66 DRIVE","11379",2,2,40.7138066,-73.8807135
"4024800045","52-80 70 STREET","11378",2,2,40.7312544,-73.8941659
"4036150004","64-07 GATES AVENUE","11385",2,2,40.7098798,-73.8958987
"4036230003","64-41 68 AVENUE","11385",2,2,40.7063145,-73.8930658
"4036240005","65-09 68 AVENUE","11385",2,2,40.7064868,-73.8923802
"4024970029","53-30 70 STREET","11378",2,2,40.730291,-73.8940953
"4027850001","61-57 67 STREET","11379",1,2,40.716961,-73.8926194
"4027990141","57-66 MAZEAU STREET","11378",1,2,40.7265713,-73.890652
"4030420023","65-44 80 STREET","11379",1,1,40.716559,-73.8725091
"4036030038","64-24 65 LANE","11379",2,2,40.7117311,-73.894352
"4036120047","61-39 PALMETTO STREET","11385",3,2,40.7089775,-73.8966432
"4029550070","62-19 69 LANE","11379",2,2,40.7181987,-73.8866363
"4036010019","64-24 METROPOLITAN AVENUE","11379",2,2,40.7122928,-73.8962773
"4036050030","65-97 TERRACE COURT","11379",3,3,40.7101271,-73.8931715
"4036120051","61-31 PALMETTO STREET","11385",2,2,40.7089091,-73.8969174
"4036180001","64-01 MADISON STREET","11385",2,2,40.7078261,-73.8952383
"4038280062","78-24 79 PLACE","11385",2,2,40.7041533,-73.8706537
"4028290012","59-28 69 PLACE","11378",2,2,40.7231008,-73.8923858
"4038250014","78-18 76 STREET","11385",1,2,40.7039615,-73.8734204
"4024800039","52-68 70 STREET","11378",1,2,40.7315893,-73.8942015
"4024950029","69-16 53 AVENUE","11378",3,3,40.7309368,-73.8950107
"4028410074","60-25 70 STREET","11378",1,2,40.7223125,-73.8888299
"4029330033","61-56 77 STREET","11379",1,2,40.7221901,-73.8817159
"4029540075","62-09 69 PLACE","11379",2,2,40.7180459,-73.8876069
"4027810101","68-01 ELIOT AVENUE","11378",1,2,40.7192415,-73.892154
"4027840039","68-11 61 ROAD","11379",1,2,40.7185823,-73.8916897
"4027860068","68-20 61 ROAD","11379",1,2,40.7182936,-73.8911743
"4030570067","72-30 66 DRIVE","11379",2,2,40.7133266,-73.8811184
"4030580136","66-23 73 PLACE","11379",1,2,40.7144649,-73.8803516
"4030600063","75-07 66 DRIVE","11379",1,2,40.7138829,-73.8776292
"4030610017","66-31 GRAY STREET","11379",1,2,40.7149202,-73.8774289
"4036030039","64-26 65 LANE","11379",2,2,40.7116762,-73.8943557
"4036090023","61-91 GROVE STREET","11385",3,2,40.7108149,-73.897993
"4038230075","78-56 74 STREET","11385",2,2,40.702857,-73.8749301
"4024790034","52-16 70 STREET","11378",2,2,40.7330798,-73.8942965
"4024790036","52-20 70 STREET","11378",3,3,40.7329975,-73.894293
"4024810013","52-61 70 STREET","11378",1,2,40.7318798,-73.8936489
"4024810014","52-59 70 STREET","11378",1,2,40.7319319,-73.8936561
"4024810015","52-57 70 STREET","11378",1,2,40.7319868,-73.8936596
"4024790115","52-13 69 PLACE","11378",2,2,40.7331213,-73.8946645
"4024800001","52-77 69 STREET","11378",2,2,40.7314093,-73.895461
"4024790039","52-26 70 STREET","11378",2,2,40.732841,-73.8942825
"4024790041","52-28 70 STREET","11378",1,2,40.7327422,-73.8942754
"4024790043","52-32 70 STREET","11378",2,2,40.7326296,-73.8942684
"4024790045","52-36 70 STREET","11378",2,2,40.7325034,-73.8942577
"4024790048","52-42 70 STREET","11378",2,2,40.7323661,-73.8942471
"4024800002","52-75 69 STREET","11378",2,2,40.7314779,-73.8954681
"4024810016","52-55 70 STREET","11378",1,2,40.7320417,-73.8936631
"4024810017","52-51 70 STREET","11378",1,2,40.7321515,-73.8936738
"4024810018","52-47 70 STREET","11378",3,3,40.7322421,-73.8936736
"4024810020","52-39 70 STREET","11378",2,2,40.7324425,-73.8937058
"4024810021","52-35 70 STREET","11378",2,2.5,40.7325523,-73.8937128
"4024800003","52-71 69 STREET","11378",2,2,40.7315465,-73.8954355
"4024970010","53-47 69 STREET","11378",2,2,40.7302235,-73.8953654
"4024800006","52-67 69 STREET","11378",2,2,40.7316919,-73.8953054
"4024800008","52-59 69 STREET","11378",3,2,40.7318869,-73.8955071
"4024980021","69-24 53 DRIVE","11378",1,2,40.7295586,-73.8946846
"4024800146","69-33 53 AVENUE","11378",1,2,40.7314578,-73.8944254
"4024810001","52-93 70 STREET","11378",1,2,40.7312512,-73.8935922
"4024810002","52-91 70 STREET","11378",1,2,40.7313006,-73.893603
"4024980019","69-20 53 DRIVE","11378",1,2,40.7295478,-73.8947892
"4024970018","69-18 53 ROAD","11378",3,2,40.7302094,-73.8949072
"4024810006","52-83 70 STREET","11378",1,2,40.7315119,-73.8936207
"4024810007","52-81 70 STREET","11378",1,2,40.7315641,-73.8936242
"4024810008","52-79 70 STREET","11378",1,2,40.7316162,-73.8936277
"4024810009","52-77 70 STREET","11378",1,2,40.7316711,-73.8936348
"4024810010","52-75 70 STREET","11378",1,2,40.7317233,-73.8936384
"4024560059","69-17 52 AVENUE","11378",3,3,40.7337587,-73.8953346
"4024560061","69-11 52 AVENUE","11378",2,2,40.7337423,-73.8954285
"4024560158","69-19 52 AVENUE","11378",3,3,40.7337669,-73.8952372
"4024580046","69-45 52 AVENUE","11378",1,2,40.7337851,-73.8942124
"4024580048","69-43 52 AVENUE","11378",1,2,40.7337797,-73.8942882
"4024580049","69-41 52 AVENUE","11378",1,2,40.733777,-73.8943531
"4024580050","69-39 52 AVENUE","11378",1,2,40.7337743,-73.8944181
"4024580051","69-37 52 AVENUE","11378",1,2,40.7337717,-73.8944903
"4024630005","71-01 52 AVENUE","11378",2,2,40.7338499,-73.8930432
"4024780007","52-39 69 STREET","11378",2,2.5,40.7325293,-73.8955603
"4024780010","52-33 69 STREET","11378",3,3,40.7326638,-73.8955745
"4024780011","52-27 69 STREET","11378",3,3,40.7327653,-73.8955815
"4024780014","52-25 69 STREET","11378",3,2,40.7328944,-73.8955922
"4024780017","52-19 69 STREET","11378",1,2.5,40.7329987,-73.8955992
"4024780018","52-17 69 STREET","11378",2,3,40.7330728,-73.8956063
"4024780020","52-15 69 STREET","11378",2,2,40.7331441,-73.8956098
"4024780023","52-11 69 STREET","11378",1,2.5,40.7332814,-73.895624
"4024800025","69-30 52 DRIVE","11378",3,2,40.7319218,-73.8945942
"4024780029","69-12 52 AVENUE","11378",2,2,40.7333306,-73.8953678
"4024780032","52-04 69 PLACE","11378",2,2,40.7333414,-73.8951837
"4024780035","52-12 69 PLACE","11378",2,2,40.733163,-73.8952454
"4024780037","52-14 69 PLACE","11378",2,2,40.7330944,-73.8952382
"4024810033","52-15 70 STREET","11378",2,2,40.7331919,-73.8937659
"4024780038","52-16 69 PLACE","11378",1,2,40.7330258,-73.8952347
"4024790008","52-29 69 PLACE","11378",2,2,40.7327013,-73.8946363
"4024790009","52-27 69 PLACE","11378",2,2,40.7327562,-73.8946398
"4024790010","52-25 69 PLACE","11378",2,2,40.7328111,-73.8946433
"4024790011","52-23 69 PLACE","11378",2,2,40.732866,-73.8946469
"4024970035","53-40 70 STREET","11378",2,2,40.7300082,-73.8940813
"4024810039","70-10 52 AVENUE","11378",1,1,40.7334196,-73.8936357
"4024790012","52-21 69 PLACE","11378",2,2,40.7329209,-73.8946504
"4024790014","52-19 69 PLACE","11378",2,2,40.7329841,-73.8946539
"4024790016","52-11 69 PLACE","11378",3,3,40.7331954,-73.8946644
"4024790017","52-09 69 PLACE","11378",3,3,40.7332778,-73.8946426
"4024790019","52-03 69 PLACE","11378",3,3,40.7333877,-73.8947976
"4024790021","69-30 52 AVENUE","11378",3,3,40.733393,-73.8946568
"4024790023","69-34 69 PLACE","11378",3,2,40.7334039,-73.8945269
"4024790026","69-42 52 AVENUE","11378",2,2,40.7333653,-73.8943754
"4024790030","69-46 52 AVENUE","11378",1,2,40.7333789,-73.8942203
"4024790032","52-12 70 STREET","11378",2,2.5,40.7331841,-73.8943036
"4024810174","52-62 71 STREET","11378",1,2,40.731819,-73.893299
"4024810175","52-64 71 STREET","11378",1,2,40.7317696,-73.8932955
"4024810176","52-66 71 STREET","11378",1,2,40.7317202,-73.893292
"4024800026","69-32 52 DRIVE","11378",3,2,40.7319272,-73.894486
"4024810177","52-68 71 STREET","11378",1,2,40.7316708,-73.8932849
"4024810040","70-12 52 AVENUE","11378",1,1,40.7334222,-73.8935563
"4024810178","52-70 71 STREET","11378",1,2,40.7316214,-73.8932813
"4024810179","52-72 71 STREET","11378",1,2,40.731572,-73.8932778
"4024810180","52-74 71 STREET","11378",1,2,40.7315226,-73.8932743
"4024820002","52-65 71 STREET","11378",1,1,40.7316155,-73.8928375
"4024820010","52-61 71 STREET","11378",1,3,40.731912,-73.8928479
"4024820011","52-59 71 STREET","11378",1,3,40.7320135,-73.8928513
"4024820012","52-57 71 STREET","11378",1,2,40.7320931,-73.8927971
"4024820013","52-55 71 STREET","11378",1,2,40.7321452,-73.8928042
"4024820014","52-53 71 STREET","11378",1,2,40.7321946,-73.8928077
"4024820015","52-51 71 STREET","11378",1,2,40.732244,-73.8928077
"4024820016","52-49 71 STREET","11378",1,2,40.7322934,-73.8928112
"4024820017","52-47 71 STREET","11378",1,2,40.7323428,-73.8928111
"4024820018","52-45 71 STREET","11378",1,2,40.7323895,-73.8928146
"4024820019","52-43 71 STREET","11378",1,2,40.7324389,-73.8928146
"4024820020","52-41 71 STREET","11378",1,2,40.7324911,-73.8928181
"4024820021","52-39 71 STREET","11378",1,2,40.7325405,-73.892818
"4024820022","52-37 71 STREET","11378",1,2,40.7325954,-73.8928396
"4024820024","52-33 71 STREET","11378",2,3,40.732664,-73.8928322
"4024820027","5231 71 STREET","11378",2,3,40.7327463,-73.8928249
"4024820066","52-26 72 STREET","11378",1,2,40.7328723,-73.8924783
"4024820029","52-27 OLD LANE","11378",2,3,40.7328423,-73.8927598
"4024970048","69-23 53 DRIVE","11378",2,2,40.7299456,-73.8946515
"4024970049","69-21 53 DRIVE","11378",2,2,40.7299402,-73.8947309
"4024800032","52-54 70 STREET","11378",2,2,40.7319709,-73.8942333
"4024800038","52-66 70 STREET","11378",1,2,40.7316442,-73.894205
"4024970050","69-19 53 DRIVE","11378",2,2,40.7299375,-73.8948066
"4024800033","52-56 70 STREET","11378",1,2,40.7319187,-73.8942262
"4024820030","52-25 71 STREET","11378",1,2,40.7330015,-73.8927018
"4024820034","52-21 71 STREET","11378",1,2,40.7329907,-73.8929363
"4024800034","52-58 70 STREET","11378",1,2,40.7318638,-73.8942227
"4024800036","52-62 70 STREET","11378",1,2,40.731754,-73.8942156
"4024970051","69-17 53 DRIVE","11378",2,2,40.7299349,-73.8948824
"4024800040","52-70 70 STREET","11378",1,2,40.7315344,-73.8941943
"4024810041","70-14 52 AVENUE","11378",1,1,40.7334249,-73.8934805
"4024800041","52-72 70 STREET","11378",1,2,40.7314795,-73.8941908
"4024970053","69-15 53 DRIVE","11378",2,2,40.7299294,-73.8949546
"4024820036","52-17 71 STREET","11378",2,2.75,40.7332048,-73.8928674
"4024820167","52-32 72 STREET","11378",1,2,40.7327268,-73.892493
"4024820170","52-36 72 STREET","11378",1,2,40.732628,-73.8924967
"4024820180","52-50 72 STREET","11378",1,2,40.7321477,-73.8925192
"4024820181","52-52 72 STREET","11378",1,2,40.7320901,-73.8925229
"4024800044","52-78 70 STREET","11378",1,2,40.7313148,-73.8941766
"4024950001","53-35 69 STREET","11378",2,2,40.7305062,-73.8953469
"4024950003","53-33 69 STREET","11378",1,2,40.7305858,-73.8953721
"4024950005","53-27 69 STREET","11378",2,2,40.7306544,-73.8953864
