bbl,star
"4037120008","false"
"4037120010","false"
"4037120012","true"
"4037120014","true"
"4037120016","true"
"4037120017","false"
"4037120019","true"
"4037120021","false"
"4037120024","false"
"4037120025","false"
"4037120026","true"
"4037120027","false"
"4037120028","false"
"4037120030","false"
"4037120031","false"
"4037120032","false"
"4037120033","true"
"4037120034","false"
"4037120035","false"
"4037120036","false"
"4037120037","true"
"4037120039","true"
"4037120041","false"
"4037120042","false"
"4037120043","true"
"4037120044","true"
"4037120045","true"
"4037120046","false"
"4037120047","false"
"4037120048","true"
"4037130001","false"
"4037130002","false"
"4037130003","true"
"4037130004","false"
"4037130005","false"
"4037130012","false"
"4037130014","false"
"4037130015","true"
"4037130016","true"
"4037130017","true"
"4037130018","false"
"4037130019","false"
"4037130020","false"
"4037130021","false"
"4037130022","false"
"4037130023","true"
"4037130024","false"
"4037130026","false"
"4037130027","false"
"4037130028","false"
"4037130029","false"
"4037130030","true"
"4037130031","false"
"4037130032","false"
"4037130033","true"
"4037130034","false"
"4037130035","true"
"4037130036","false"
"4037130037","true"
"4037130038","false"
"4037130039","true"
"4037130040","false"
"4037130041","false"
"4037140001","false"
"4037140002","true"
"4037140003","false"
"4037140004","false"
"4037140005","false"
"4037140006","false"
"4037140007","false"
"4037140008","false"
"4037140009","false"
"4037140010","false"
"4037140011","false"
"4037140012","false"
"4037140015","true"
"4037140017","true"
"4037140019","true"
"4037140020","true"
"4037140021","false"
"4037140022","true"
"4037140023","true"
"4037140024","false"
"4037140025","true"
"4037140026","false"
"4037140027","true"
"4037140028","false"
"4037140030","false"
"4037140031","true"
"4037140032","false"
"4037140033","false"
"4037140034","true"
"4037140035","true"
"4037140036","true"
"4037140037","true"
"4037140038","true"
"4037140039","true"
"4037140040","true"
"4037140041","true"
"4037140042","true"
"4037140043","false"
"4037140045","true"
"4037140046","true"
"4037140047","true"
"4037140048","true"
"4037140049","true"
"4037140050","true"
"4037140051","false"
"4037140052","true"
"4037140053","false"
"4037140054","false"
"4037140055","false"
"4037140056","false"
"4037140057","true"
"4037140058","false"
"4037140059","true"
"4037140060","false"
"4037140061","false"
"4037140062","true"
"4037140063","true"
"4037150001","false"
"4037150002","false"
"4037150003","true"
"4037150004","false"
"4037150005","false"
"4037150006","false"
"4037150007","false"
"4037150008","false"
"4037150011","false"
"4037150012","true"
"4037150014","false"
"4037150015","false"
"4037150016","true"
"4037150058","true"
"4037150059","true"
"4037150060","false"
"4037150061","false"
"4037150062","true"
"4037150063","true"
"4037150064","true"
"4037150065","false"
"4037150066","false"
"4037150103","false"
"4037160021","true"
"4037160023","true"
"4037160024","false"
"4037160026","true"
"4037160027","true"
"4037160028","false"
"4037160029","true"
"4037160030","false"
"4037160031","false"
"4037160032","false"
"4037160033","false"
"4037160034","false"
"4037160035","true"
"4037160036","true"
"4037160037","true"
"4037160038","false"
"4037160039","true"
"4037160040","false"
"4037160041","true"
"4037160042","true"
"4037160050","false"
"4037160051","false"
"4037160052","false"
"4037160053","true"
"4037160054","false"
"4037160075","false"
"4037160076","true"
"4037160077","false"
"4037160078","false"
"4037160079","false"
"4037160080","false"
"4037160081","true"
"4037160082","true"
"4037160083","false"
"4037160084","true"
"4037160085","true"
"4037160086","false"
"4037160087","false"
"4037160088","true"
"4037160089","true"
"4037160090","true"
"4037160154","true"
"4037170001","false"
"4037170002","false"
"4037170003","true"
"4037170004","true"
"4037170006","false"
"4037170007","true"
"4037170008","false"
"4037170009","false"
"4037170010","true"
"4037170012","true"
"4037170013","true"
"4037170014","true"
"4037170015","false"
"4037170016","false"
"4037170017","false"
"4037170018","true"
"4037170031","true"
"4037170032","true"
"4037170033","true"
"4037170034","true"
"4037170035","true"
"4037180001","true"
"4037180004","false"
"4037180005","false"
"4037180006","true"
"4037180007","true"
"4037180008","false"
"4037180009","false"
"4037180010","true"
"4037180011","true"
"4037180012","false"
"4037180013","false"
"4037180014","false"
"4037180015","false"
"4037180016","false"
"4037180017","true"
"4037180065","true"
"4037180066","true"
"4037180067","true"
"4037180068","false"
"4037180069","false"
"4037180072","false"
"4037190021","true"
"4037190022","true"
"4037190023","true"
"4037190024","false"
"4037190025","true"
"4037190026","true"
"4037190027","true"
"4037190028","true"
"4037190029","true"
"4037190030","false"
"4037190031","true"
"4037190032","true"
"4037190033","true"
"4037190034","true"
"4037190035","false"
"4037190036","false"
"4037190037","true"
"4037190038","true"
"4037190039","true"
"4037190040","true"
"4037190041","false"
"4037190042","true"
"4037190043","true"
"4037190044","true"
"4037190045","false"
"4037190046","false"
"4037190047","true"
"4037190048","false"
"4037190049","true"
"4037190050","true"
"4037190051","true"
"4037190052","false"
"4037190053","false"
"4037190054","true"
"4037190055","true"
"4037190056","false"
"4037190057","true"
"4037190060","true"
"4037190062","true"
"4037190063","true"
"4037190065","false"
"4037190067","true"
"4037200019","true"
"4037200020","true"
"4037200021","true"
"4037200022","true"
"4037200023","false"
"4037200024","true"
"4037200025","false"
"4037200026","true"
"4037200027","false"
"4037200028","false"
"4037200029","true"
"4037200030","true"
"4037200031","true"
"4037200032","true"
"4037200033","true"
"4037200034","true"
"4037200035","true"
"4037200036","true"
"4037200037","true"
"4037200038","true"
"4037200039","true"
"4037200040","true"
"4037200042","false"
"4037200043","false"
"4037200044","true"
"4037200045","false"
"4037200046","true"
"4037200047","false"
"4037200048","false"
"4037200049","false"
"4037200050","true"
"4037200051","false"
"4037200052","false"
"4037200053","false"
"4037200054","true"
"4037200055","true"
"4037200056","true"
"4037200057","true"
"4037200058","false"
"4037200059","false"
"4037200060","true"
"4037200061","true"
"4037200062","true"
"4037200063","true"
"4037210001","true"
"4037210003","false"
"4037210004","false"
"4037210005","true"
"4037210009","false"
"4037210010","false"
"4037210012","true"
"4037210013","false"
"4037210014","true"
"4037210015","false"
"4037210016","true"
"4037210017","true"
"4037210071","true"
"4037210072","false"
"4037210073","true"
"4037210074","true"
"4037210075","true"
"4037210076","false"
"4037210077","false"
"4037220001","false"
"4037220002","false"
"4037220003","false"
"4037220004","true"
"4037220005","true"
"4037220006","false"
"4037220015","false"
"4037220017","false"
"4037220018","false"
"4037220019","false"
"4037220020","false"
"4037220021","false"
"4037220022","true"
"4037220090","true"
"4037220092","true"
"4037220093","false"
"4037220094","true"
"4037220095","false"
"4037220096","true"
"4037220097","true"
"4037230019","true"
"4037230020","true"
"4037230021","true"
"4037230022","true"
"4037230023","true"
"4037230024","true"
"4037230025","true"
"4037230026","true"
"4037230027","false"
"4037230028","true"
"4037230029","true"
"4037230030","true"
"4037230031","true"
"4037230032","false"
"4037230033","false"
"4037230034","true"
"4037230035","false"
"4037230036","true"
"4037230037","false"
"4037230038","true"
"4037230039","false"
"4037230040","true"
"4037230042","true"
"4037230043","true"
"4037230044","false"
"4037230045","true"
"4037230046","true"
"4037230047","true"
"4037230048","false"
"4037230049","true"
"4037230050","false"
"4037230051","true"
"4037230052","true"
"4037230053","true"
"4037230054","true"
"4037230055","false"
"4037230056","false"
"4037230057","true"
"4037230058","false"
"4037230059","true"
"4037230060","true"
"4037230061","true"
"4037230062","true"
"4037230063","false"
"4037240023","false"
"4037240024","true"
"4037240025","true"
"4037240026","false"
"4037240027","true"
"4037240028","true"
"4037240029","false"
"4037240030","true"
"4037240031","true"
"4037240032","true"
"4037240033","true"
"4037240034","true"
"4037240035","true"
"4037240036","true"
"4037240037","true"
"4037240038","true"
"4037240039","true"
"4037240040","true"
"4037240041","true"
"4037240042","true"
"4037240043","true"
"4037240058","false"
"4037240059","true"
"4037240060","false"
"4037240061","true"
"4037240062","true"
"4037240063","true"
"4037240064","false"
"4037240065","true"
"4037240066","false"
"4037240067","true"
"4037240068","false"
"4037240069","true"
"4037240070","true"
"4037240071","false"
"4037240072","true"
"4037240073","true"
"4037240074","true"
"4037240075","false"
"4037240076","true"
"4037240077","true"
"4037240078","false"
"4037240079","true"
"4037240080","false"
"4037240081","false"
"4037240082","true"
"4037240083","true"
"4037240084","true"
"4037240085","true"
"4037240086","true"
"4037240087","true"
"4037240088","false"
"4037240089","true"
"4037250046","false"
"4037270001","true"
"4037270007","true"
"4037270009","true"
"4037270011","true"
"4037270013","true"
"4037270014","false"
"4037270016","false"
"4037270018","false"
"4037270020","true"
"4037270021","false"
"4037280001","true"
"4037280003","false"
"4037280004","false"
"4037280005","false"
"4037280007","false"
"4037280010","true"
"4037280012","false"
"4037280013","false"
"4037280014","false"
"4037280044","false"
"4037280045","false"
"4037280047","false"
"4037280048","false"
"4037280057","false"
"4037280059","true"
"4037290001","false"
"4037290005","false"
"4037290006","false"
"4037290007","false"
"4037290008","false"
"4037290009","false"
"4037290012","true"
"4037290013","false"
"4037300001","false"
"4037300008","false"
"4037300009","false"
"4037300011","false"
"4037300012","true"
"4037300014","false"
"4037300015","true"
"4037300018","true"
"4037300019","false"
"4037300020","false"
"4037300023","true"
"4037300025","true"
"4037300029","false"
"4037300032","true"
"4037310002","false"
"4037310004","false"
"4037310005","false"
"4037310006","true"
"4037310008","false"
"4037310011","false"
"4037310012","false"
"4037310014","false"
"4037310015","false"
"4037310017","true"
"4037310018","false"
"4037310020","false"
"4037310021","true"
"4037310024","false"
"4037310026","false"
"4037310028","false"
"4037310029","false"
"4037310030","true"
"4037310033","false"
"4037310035","false"
"4037310036","false"
"4037310038","false"
"4037310041","false"
"4037310042","true"
"4037310043","false"
"4037310046","false"
"4037310048","false"
"4037310049","false"
"4037310052","false"
"4037310078","true"
"4037310079","false"
"4037310081","false"
"4037310083","true"
"4037310086","false"
"4037310089","true"
"4037310091","false"
"4037310094","true"
"4037310096","true"
"4037310097","true"
"4037310098","true"
"4037310101","true"
"4037310112","true"
"4037310114","true"
"4037310115","false"
"4037310117","false"
"4037310118","false"
"4037310120","true"
"4037310121","false"
"4037310122","false"
"4037310125","false"
"4037310149","false"
"4037310180","false"
"4037310226","true"
"4037320001","false"
"4037320007","false"
"4037320010","false"
"4037320011","false"
"4037320012","false"
"4037320013","false"
"4037320014","true"
"4037320016","false"
"4037320018","false"
"4037320024","true"
"4037320025","true"
"4037320026","false"
"4037320028","false"
"4037320029","false"
"4037320030","true"
"4037320031","false"
"4037320032","false"
"4037320033","false"
"4037320034","false"
"4037320035","true"
"4037320036","false"
"4037320037","false"
"4037320038","false"
"4037320041","false"
"4037320043","true"
"4037320044","true"
"4037320045","false"
"4037320046","false"
"4037320047","true"
"4037320048","false"
"4037320049","false"
"4037320050","false"
"4037320051","false"
"4037320052","false"
"4037320053","false"
"4037320054","false"
"4037320055","true"
"4037320056","true"
"4037320057","false"
"4037320059","false"
"4037320060","true"
"4037320061","false"
"4037320062","true"
"4037320064","true"
"4037320066","false"
"4037320068","false"
"4037320069","false"
"4037320070","true"
"4037320071","true"
"4037320072","true"
"4037320073","true"
"4037320074","true"
"4037320075","false"
"4037320076","true"
"4037320077","true"
"4037320078","true"
"4037320079","false"
"4037320080","false"
"4037320081","true"
"4037320082","true"
"4037320083","true"
"4037320084","true"
"4037320085","true"
"4037320086","false"
"4037320087","true"
"4037320088","true"
"4037320089","true"
"4037320090","false"
"4037320091","true"
"4037320092","true"
"4037320093","true"
"4037320094","true"
"4037320095","true"
"4037320096","false"
"4037320097","true"
"4037320098","true"
"4037320099","false"
"4037320100","false"
"4037320101","true"
"4037320102","false"
"4037320103","true"
"4037320104","false"
"4037320105","true"
"4037320106","false"
"4037320107","false"
"4037320108","true"
"4037320109","true"
"4037320110","true"
"4037320111","false"
"4037320112","true"
"4037320113","false"
"4037320114","true"
"4037320116","true"
"4037320117","true"
"4037320118","true"
"4037320119","true"
"4037320121","true"
"4037320122","true"
"4037320123","false"
"4037320124","true"
"4037320126","true"
"4037320127","false"
"4037320128","true"
"4037320129","true"
"4037320130","true"
"4037320131","false"
"4037320132","true"
"4037320133","false"
"4037320134","false"
"4037320135","false"
"4037320136","false"
"4037320137","false"
"4037320138","true"
"4037320139","false"
"4037320140","true"
"4037320141","false"
"4037320142","false"
"4037320143","true"
"4037320144","false"
"4037320145","true"
"4037320146","false"
"4037320147","false"
"4037320148","true"
"4037320149","true"
"4037320150","true"
"4037320151","true"
"4037320152","true"
"4037320153","true"
"4037320154","false"
"4037320155","false"
"4037330001","false"
"4037330003","true"
"4037330004","true"
"4037330005","true"
"4037330006","true"
"4037330007","true"
"4037330008","true"
"4037330009","true"
"4037330011","true"
"4037330012","false"
"4037330014","false"
"4037330015","true"
"4037330016","false"
"4037330017","true"
"4037330018","false"
"4037330019","true"
"4037330020","false"
"4037330021","true"
"4037330022","false"
"4037330023","true"
"4037330024","false"
"4037330025","true"
"4037330026","true"
"4037330027","true"
"4037330028","false"
"4037330029","false"
"4037330030","true"
"4037330101","true"
"4037330102","true"
"4037330103","true"
"4037330104","false"
"4037330105","true"
"4037330107","true"
"4037330108","true"
"4037330109","true"
"4037330111","false"
"4037330112","true"
"4037330113","true"
"4037330114","true"
"4037330116","true"
"4037330117","true"
"4037330118","true"
"4037330119","false"
"4037330120","false"
"4037330121","true"
"4037330123","false"
"4037330124","true"
"4037330125","false"
"4037330126","true"
"4037330128","false"
"4037330129","true"
"4037330130","true"
"4037330131","false"
"4037330133","false"
"4037330134","true"
"4037330135","true"
"4037330136","true"
"4037330138","false"
"4037330139","true"
"4037330140","true"
"4037330141","true"
"4037330143","false"
"4037330144","true"
"4037330145","false"
"4037700001","false"
"4037700002","false"
"4037700004","false"
"4037700005","true"
"4037700008","false"
"4037700009","false"
"4037700022","false"
"4037700023","false"
"4037700024","false"
"4037700025","false"
"4037700026","false"
"4037700027","false"
"4037700030","false"
"4037700032","false"
"4037700036","false"
"4037700038","true"
"4037700042","true"
"4037700044","true"
"4037700046","false"
"4037700048","true"
"4037710001","false"
"4037710002","false"
"4037710003","false"
"4037710004","false"
"4037710005","false"
"4037710007","true"
"4037710008","false"
"4037710009","false"
"4037710010","true"
"4037710011","true"
"4037710012","true"
"4037710018","false"
"4037710019","true"
"4037710021","true"
"4037710022","false"
"4037710023","true"
"4037710025","true"
"4037710026","true"
"4037710027","true"
"4037710028","false"
"4037710029","true"
"4037710030","true"
"4037710031","true"
"4037710032","false"
"4037710035","false"
"4037710036","false"
"4037710037","false"
"4037710038","true"
"4037710041","true"
"4037710042","true"
"4037710044","true"
"4037710045","true"
"4037710047","true"
"4037710048","false"
"4037710050","true"
"4037710052","false"
"4037720001","true"
"4037720006","false"
"4037720008","false"
"4037720009","true"
"4037720010","false"
"4037720013","true"
"4037720014","true"
"4037720016","false"
"4037720017","false"
"4037720019","true"
"4037720020","true"
"4037720022","false"
"4037720023","true"
"4037720025","true"
"4037720027","true"
"4037720028","false"
"4037720029","false"
"4037720032","false"
"4037720033","true"
"4037720037","false"
"4037720038","false"
"4037720041","true"
"4037720043","false"
"4037720044","false"
"4037720046","true"
"4037720050","true"
"4037720130","false"
"4037720131","false"
"4037730001","true"
"4037730004","false"
"4037730010","true"
"4037730011","false"
"4037730012","false"
"4037730013","false"
"4037730014","false"
"4037730015","false"
"4037730016","false"
"4037730017","false"
"4037730018","false"
"4037730019","false"
"4037730023","false"
"4037730025","true"
"4037730027","false"
"4037730028","false"
"4037730030","false"
"4037730031","false"
"4037730039","false"
"4037730040","false"
"4037730042","false"
"4037730043","false"
"4037730045","false"
"4037730047","true"
"4037730048","true"
"4037730051","false"
"4037730052","true"
"4037730054","true"
"4037730055","true"
"4037730056","false"
"4037730057","false"
"4037730058","false"
"4037730059","false"
"4037730060","false"
"4037730061","true"
"4037740001","false"
"4037740003","false"
"4037740006","false"
"4037740007","true"
"4037740009","false"
"4037740011","true"
"4037740012","true"
"4037740014","false"
"4037740015","false"
"4037740016","true"
"4037740017","true"
"4037740018","true"
"4037740020","true"
"4037740022","false"
"4037740023","true"
"4037740024","true"
"4037740031","true"
"4037740032","false"
"4037740033","false"
"4037740036","true"
"4037740037","true"
"4037740039","false"
"4037740042","false"
"4037740043","false"
"4037740045","false"
"4037740046","true"
"4037740051","true"
"4037740052","false"
"4037740054","false"
"4037740055","false"
"4037740056","true"
"4037740059","true"
"4037740060","false"
"4037740061","true"
"4037750001","false"
"4037750002","true"
"4037750003","false"
"4037750005","true"
"4037750006","false"
"4037750008","true"
"4037750009","false"
"4037750010","false"
"4037750013","true"
"4037750014","false"
"4037750016","true"
"4037750017","true"
"4037750019","true"
"4037750020","false"
"4037750022","true"
"4037750023","false"
"4037750024","true"
"4037750025","true"
"4037750026","true"
"4037750033","false"
"4037750037","true"
"4037750039","false"
"4037750041","true"
"4037750045","true"
"4037750047","false"
"4037750049","true"
"4037750050","true"
"4037750052","true"
"4037750053","false"
"4037750056","true"
"4037750058","false"
"4037750059","true"
"4037750104","true"
"4037750140","false"
"4037750142","false"
"4037760001","true"
"4037760015","false"
"4037760016","false"
"4037760018","true"
"4037760019","true"
"4037760022","false"
"4037760025","false"
"4037760026","true"
"4037760027","false"
"4037760028","false"
"4037760029","false"
"4037760030","false"
"4037760036","true"
"4037760037","true"
"4037760039","false"
"4037760040","true"
"4037760043","true"
"4037760046","true"
"4037760049","false"
"4037760052","true"
"4037760053","true"
"4037760055","false"
"4037760059","false"
"4037760061","false"
"4037770001","true"
"4037770002","true"
"4037770004","false"
"4037770006","false"
"4037770007","true"
"4037770008","false"
"4037770013","true"
"4037770014","true"
"4037770016","true"
"4037770017","true"
"4037770019","true"
"4037770020","false"
"4037770022","true"
"4037770023","false"
"4037770026","true"
"4037770027","true"
"4037770030","false"
"4037770032","false"
"4037770033","false"
"4037770034","false"
"4037770036","true"
"4037770037","false"
"4037770043","false"
"4037770044","true"
"4037770046","false"
"4037770047","false"
"4037770049","false"
"4037770050","false"
"4037770052","false"
"4037770053","false"
"4037770055","true"
"4037770056","false"
"4037780001","false"
"4037780002","false"
"4037780003","false"
"4037780004","false"
"4037780005","false"
"4037780006","false"
"4037780007","false"
"4037780008","false"
"4037780011","true"
"4037780013","true"
"4037780014","false"
"4037780015","false"
"4037780017","true"
"4037780018","false"
"4037780019","false"
"4037780020","false"
"4037780021","true"
"4037780022","true"
"4037780023","false"
"4037780031","false"
"4037780032","false"
"4037780033","false"
"4037780034","false"
"4037780035","true"
"4037780036","false"
"4037780037","false"
"4037780038","false"
"4037780039","false"
"4037780040","true"
"4037780041","true"
"4037780042","true"
"4037780043","false"
"4037780044","false"
"4037780045","true"
"4037780046","false"
"4037780047","true"
"4037780048","false"
"4037780049","false"
"4037780050","false"
"4037790001","false"
"4037790006","false"
"4037790007","true"
"4037790008","false"
"4037790009","false"
"4037790010","false"
"4037790011","false"
"4037790012","true"
"4037790014","true"
"4037790015","false"
"4037790016","true"
"4037790017","false"
"4037790018","true"
"4037790019","true"
"4037790020","true"
"4037790021","true"
"4037790022","true"
"4037790024","false"
"4037790025","false"
"4037790026","false"
"4037790027","false"
"4037790029","false"
"4037790030","false"
"4037790031","false"
"4037790032","false"
"4037790035","false"
"4037790036","true"
"4037790038","false"
"4037790039","true"
"4037790041","false"
"4037790042","true"
"4037790044","false"
"4037790045","false"
"4037790047","false"
"4037790048","true"
"4037790049","false"
"4037790050","false"
"4037790051","true"
"4037790053","false"
"4037800001","false"
"4037800003","true"
"4037800004","false"
"4037800012","false"
"4037800013","false"
"4037800014","false"
"4037800017","false"
"4037800023","false"
"4037800027","false"
"4037800049","false"
"4037800050","false"
"4037800052","true"
"4037800053","true"
"4037800055","true"
"4037800056","true"
"4037800058","true"
"4037800059","false"
"4037800061","true"
"4037807501",""
"4037810001","false"
"4037810002","false"
"4037810004","false"
"4037810005","true"
"4037810007","false"
"4037810010","false"
"4037810011","false"
"4037810014","false"
"4037810015","true"
"4037810017","false"
"4037810018","false"
"4037810020","true"
"4037810021","true"
"4037810023","false"
"4037810024","false"
"4037810026","false"
"4037810027","false"
"4037810029","false"
"4037810030","true"
"4037810031","false"
"4037810033","true"
"4037810034","false"
"4037810035","true"
"4037810036","true"
"4037810037","false"
"4037810039","true"
"4037810040","true"
"4037810041","false"
"4037810042","false"
"4037810043","false"
"4037810047","false"
"4037810048","false"
"4037810050","false"
"4037810051","true"
"4037810053","true"
"4037810054","false"
"4037810055","false"
"4037810056","false"
"4037810058","false"
"4037810059","false"
"4037810060","false"
"4037810061","false"
"4037810062","true"
"4037810063","true"
"4037810064","true"
"4037820001","false"
"4037820004","true"
"4037820005","true"
"4037820006","true"
"4037820007","false"
"4037820008","true"
"4037820010","true"
"4037820013","false"
"4037820015","true"
"4037820016","true"
"4037820017","false"
"4037820019","false"
"4037820021","false"
"4037820022","true"
"4037820023","false"
"4037820024","true"
"4037820053","false"
"4037820054","false"
"4037820056","false"
"4037820057","true"
"4037820058","true"
"4037820059","false"
"4037820061","true"
"4037820063","true"
"4037830001","true"
"4037830004","false"
"4037830005","false"
"4037830006","true"
"4037830007","true"
"4037830009","false"
"4037830010","false"
"4037830011","true"
"4037830012","true"
"4037830014","true"
"4037830015","true"
"4037830016","true"
"4037830017","false"
"4037830018","false"
"4037830020","false"
"4037830021","true"
"4037830022","false"
"4037830024","true"
"4037830025","false"
"4037830026","false"
"4037830028","true"
"4037830030","true"
"4037830032","true"
"4037830033","true"
"4037830035","true"
"4037830036","false"
"4037830037","false"
"4037830040","true"
"4037830041","false"
"4037830042","false"
"4037830043","false"
"4037830044","true"
"4037830045","true"
"4037830047","true"
"4037830048","false"
"4037830049","false"
"4037830050","false"
"4037830051","true"
"4037830052","false"
"4037830053","true"
"4037830054","false"
"4037830055","false"
"4037830056","true"
"4037830057","false"
"4037830058","true"
"4037830059","true"
"4037830061","false"
"4037830062","false"
"4037830063","false"
"4037830064","false"
"4037830065","false"
"4037830066","true"
"4037830068","false"
"4037840005","false"
"4037840007","false"
"4037840008","false"
"4037840009","false"
"4037840010","true"
"4037840011","true"
"4037840012","true"
"4037840013","true"
"4037840014","false"
"4037840015","false"
"4037840016","false"
"4037840017","false"
"4037840018","false"
"4037840020","false"
"4037840023","false"
"4037840024","false"
"4037840026","false"
"4037840028","false"
"4037840030","false"
"4037840041","true"
"4037840043","false"
"4037840044","true"
"4037840046","false"
"4037840048","true"
"4037840049","true"
"4037840050","false"
"4037840052","true"
"4037840053","true"
"4037850002","false"
"4037850005","false"
"4037850007","true"
"4037850008","false"
"4037850010","true"
"4037850011","false"
"4037850013","false"
"4037850014","false"
"4037850015","false"
"4037850018","false"
"4037850019","true"
"4037850020","false"
"4037850022","false"
"4037850023","false"
"4037850024","false"
"4037850026","true"
"4037850038","false"
"4037850040","true"
"4037850042","false"
"4037850043","true"
"4037850044","false"
"4037850045","true"
"4037850047","true"
"4037850048","true"
"4037850049","false"
"4037850050","true"
"4037860004","false"
"4037860005","false"
"4037860006","true"
"4037860007","true"
"4037860008","false"
"4037860009","true"
"4037860011","true"
"4037860013","false"
"4037860014","false"
"4037860015","true"
"4037860016","false"
"4037860017","false"
"4037860018","false"
"4037860019","true"
"4037860022","true"
"4037860025","true"
"4037860026","false"
"4037860048","false"
"4037860049","true"
"4037860051","false"
"4037860052","true"
"4037860053","true"
"4037860054","false"
"4037860055","false"
"4037860056","true"
"4037860058","false"
"4037860059","true"
"4037860060","false"
"4037860061","false"
"4037860062","false"
"4037870002","false"
"4037870003","false"
"4037870004","true"
"4037870005","false"
"4037870006","true"
"4037870007","true"
"4037870008","false"
"4037870009","false"
"4037870010","false"
"4037870012","true"
"4037870014","false"
"4037870015","false"
"4037870016","false"
"4037870017","true"
"4037870018","true"
"4037870019","false"
"4037870022","true"
"4037870024","true"
"4037870026","false"
"4037870027","false"
"4037870029","true"
"4037870030","false"
"4037870031","false"
"4037870032","true"
"4037870033","false"
"4037870034","false"
"4037870035","true"
"4037870036","false"
"4037870037","true"
"4037870126","false"
"4037880001","false"
"4037880003","false"
"4037880004","true"
"4037880005","false"
"4037880007","true"
"4037880009","true"
"4037880011","true"
"4037880012","false"
"4037880016","true"
"4037880017","false"
"4037880018","false"
"4037880019","false"
"4037880021","false"
"4037880023","false"
"4037880024","false"
"4037880025","true"
"4037880026","false"
"4037880027","false"
"4037880028","true"
"4037880029","false"
"4037880032","true"
"4037880035","true"
"4037880036","true"
"4037880038","true"
"4037880039","true"
"4037880041","false"
"4037880042","false"
"4037880045","true"
"4037880046","false"
"4037880047","false"
"4037880051","false"
"4037880052","false"
"4037880053","true"
"4037880054","false"
"4037880056","false"
"4037880058","false"
"4037880059","false"
"4037880060","false"
"4037880061","false"
"4037880062","true"
"4037880067","false"
"4037880068","false"
"4037880069","false"
"4037880071","true"
"4037880072","false"
"4037880075","true"
"4037880076","true"
"4037880078","false"
"4037880079","true"
"4037880081","true"
"4037880082","true"
"4037880083","true"
"4037880084","false"
"4037880085","false"
"4037880087","false"
"4037880088","true"
"4037880089","false"
"4037880090","true"
"4037880091","true"
"4037880092","false"
"4037880103","true"
"4037880104","true"
"4037880105","true"
"4037880107","false"
"4037880108","true"
"4037880151","false"
"4037890001","false"
"4037890003","false"
"4037890004","true"
"4037890005","true"
"4037890007","true"
"4037890009","true"
"4037890010","true"
"4037890011","false"
"4037890012","true"
"4037890013","true"
"4037890014","true"
"4037890016","false"
"4037890017","false"
"4037890019","true"
"4037890020","false"
"4037890022","true"
"4037890023","true"
"4037890025","true"
"4037890027","true"
"4037890028","true"
"4037890043","true"
"4037890044","false"
"4037890045","true"
"4037890046","false"
"4037890047","true"
"4037890048","true"
"4037890049","false"
"4037890051","false"
"4037890052","false"
"4037890054","true"
"4037890055","false"
"4037890056","true"
"4037890058","true"
"4037890059","false"
"4037890061","false"
"4037890062","false"
"4037890070","true"
"4037890072","true"
"4037890073","false"
"4037890074","false"
"4037890075","false"
"4037890076","true"
"4037890077","false"
"4037890079","false"
"4037890080","true"
"4037890081","true"
"4037890082","true"
"4037890083","false"
"4037890084","false"
"4037890085","true"
"4037890086","true"
"4037890095","false"
"4037890096","true"
"4037890097","false"
"4037890098","false"
"4037890099","true"
"4037890100","true"
"4037890102","true"
"4037890103","true"
"4037890104","true"
"4037890179","false"
"4037890194","true"
"4037890195","false"
"4037890196","false"
"4037890197","false"
"4037890198","true"
"4037900002","true"
"4037900004","false"
"4037900005","false"
"4037900006","false"
"4037900008","true"
"4037900009","true"
"4037900011","false"
"4037900012","true"
"4037900013","true"
"4037900015","true"
"4037900016","true"
"4037900017","true"
"4037900018","false"
"4037900020","true"
"4037900021","true"
"4037900023","true"
"4037900024","true"
"4037900026","true"
"4037900027","true"
"4037900029","true"
"4037920018","false"
"4037920049","true"
"4037920050","false"
"4037930002","false"
"4037930003","false"
"4037930005","true"
"4037930009","true"
"4037930011","true"
"4037930013","false"
"4037930085","false"
"4037930086","false"
"4037930088","false"
"4037930089","false"
"4037930091","false"
"4037930092","true"
"4037930120","false"
"4037930121","true"
"4037930122","false"
"4037930124","false"
"4037930125","true"
"4037930126","true"
"4037930127","true"
"4037930128","true"
"4037940029","false"
"4037940034","true"
"4037940043","false"
"4037940045","false"
"4037940057","false"
"4037940058","false"
"4037940060","false"
"4037940061","false"
"4037940128","false"
"4037940228","false"
"4037950009","false"
"4037950011","false"
"4037950012","false"
"4037950014","true"
"4037950015","true"
"4037950017","false"
"4037950018","false"
"4037950023","true"
"4037950024","false"
"4037950025","false"
"4037950026","false"
"4037950027","false"
"4037950028","false"
"4037950030","false"
"4037950031","false"
"4037950032","true"
"4037950033","false"
"4037950034","false"
"4037950035","true"
"4037950036","true"
"4037950037","false"
"4037950038","true"
"4037950039","false"
"4037950058","false"
"4037950059","false"
"4037950060","false"
"4037950061","false"
"4037950114","true"
"4037960002","false"
"4037960003","false"
"4037960004","true"
"4037960005","false"
"4037960006","false"
"4037960007","false"
"4037960009","true"
"4037960011","true"
"4037960012","false"
"4037960013","false"
"4037960014","false"
"4037960016","false"
"4037960017","true"
"4037960019","false"
"4037960020","false"
"4037960021","true"
"4037960022","true"
"4037960023","false"
"4037960024","false"
"4037960036","true"
"4037960038","false"
